state_name,year,all_cause,natural_cause,week_ending_date
Nebraska,2020,375,345,2020-05-30
Nebraska,2020,319,297,2020-06-06
Nebraska,2020,319,281,2020-06-13
Nebraska,2020,371,343,2020-06-20
Nebraska,2020,318,290,2020-06-27
Nebraska,2020,308,280,2020-07-04
Nebraska,2020,317,296,2020-07-11
Nebraska,2020,325,302,2020-07-18
Nebraska,2020,361,336,2020-07-25
Nebraska,2020,358,322,2020-08-01
Nebraska,2020,380,351,2020-08-08
Nebraska,2020,354,329,2020-08-15
Nebraska,2020,363,336,2020-08-22
Nebraska,2020,323,292,2020-08-29
Nebraska,2020,347,314,2020-09-05
Nebraska,2020,336,306,2020-09-12
Nebraska,2020,328,303,2020-09-19
Nebraska,2020,377,343,2020-09-26
Nebraska,2020,371,344,2020-10-03
Nebraska,2020,403,371,2020-10-10
Nebraska,2020,397,375,2020-10-17
Nebraska,2020,422,406,2020-10-24
Nebraska,2020,438,412,2020-10-31
Nebraska,2020,491,471,2020-11-07
Nebraska,2020,533,507,2020-11-14
Nebraska,2020,549,531,2020-11-21
Nebraska,2020,519,508,2020-11-28
Nebraska,2020,456,440,2020-12-05
Nebraska,2020,343,334,2020-12-12
Nebraska,2020,213,209,2020-12-19
Nebraska,2020,139,138,2020-12-26
Nevada,2014,283,257,2014-01-04
Nevada,2014,463,415,2014-01-11
Nevada,2014,455,434,2014-01-18
Nevada,2014,464,430,2014-01-25
Nevada,2014,479,444,2014-02-01
Nevada,2014,464,426,2014-02-08
Nevada,2014,473,428,2014-02-15
Nevada,2014,432,400,2014-02-22
Nevada,2014,467,430,2014-03-01
Nevada,2014,450,407,2014-03-08
Nevada,2014,438,398,2014-03-15
Nevada,2014,433,382,2014-03-22
Nevada,2014,446,413,2014-03-29
Nevada,2014,441,404,2014-04-05
Nevada,2014,432,384,2014-04-12
Nevada,2014,420,377,2014-04-19
Nevada,2014,404,371,2014-04-26
Nevada,2014,381,339,2014-05-03
Nevada,2014,427,381,2014-05-10
Nevada,2014,433,391,2014-05-17
Nevada,2014,403,368,2014-05-24
Nevada,2014,397,348,2014-05-31
Nevada,2014,413,373,2014-06-07
Nevada,2014,406,353,2014-06-14
Nevada,2014,431,393,2014-06-21
Nevada,2014,363,328,2014-06-28
Nevada,2014,417,373,2014-07-05
Nevada,2014,448,400,2014-07-12
Nevada,2014,433,389,2014-07-19
Nevada,2014,412,371,2014-07-26
Nevada,2014,394,354,2014-08-02
Nevada,2014,410,366,2014-08-09
Nevada,2014,401,362,2014-08-16
Nevada,2014,396,354,2014-08-23
Nevada,2014,427,393,2014-08-30
Nevada,2014,417,369,2014-09-06
Nevada,2014,418,376,2014-09-13
Nevada,2014,452,415,2014-09-20
Nevada,2014,414,368,2014-09-27
Nevada,2014,419,386,2014-10-04
Nevada,2014,424,385,2014-10-11
Nevada,2014,452,405,2014-10-18
Nevada,2014,442,401,2014-10-25
Nevada,2014,374,341,2014-11-01
Nevada,2014,433,384,2014-11-08
Nevada,2014,469,424,2014-11-15
Nevada,2014,433,387,2014-11-22
Nevada,2014,421,384,2014-11-29
Nevada,2014,444,400,2014-12-06
Nevada,2014,412,387,2014-12-13
Nevada,2014,470,440,2014-12-20
Nevada,2014,474,438,2014-12-27
Nevada,2014,465,434,2015-01-03
Nevada,2015,520,471,2015-01-10
Nevada,2015,506,464,2015-01-17
Nevada,2015,484,445,2015-01-24
Nevada,2015,521,483,2015-01-31
